id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,tournament_id,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
270350218,s:40~l:54~e:270350218~c:270350218,2007-02-04T19:30Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,68,TRUE,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,50,FALSE,270350218,2007,2,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2007-02-04T19:30:00Z,2007-02-04,FALSE,FALSE
270350194,s:40~l:54~e:270350194~c:270350194,2007-02-04T19:05Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,85,TRUE,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,49,FALSE,270350194,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2007-02-04T19:05:00Z,2007-02-04,FALSE,FALSE
270352287,s:40~l:54~e:270352287~c:270352287,2007-02-04T19:05Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois St,CE1126,ffe716,TRUE,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,66,FALSE,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,79,TRUE,270352287,2007,2,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2007-02-04T19:05:00Z,2007-02-04,FALSE,FALSE
270352729,s:40~l:54~e:270352729~c:270352729,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,TRUE,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,59,FALSE,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,72,TRUE,270352729,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352752,s:40~l:54~e:270352752~c:270352752,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,75,TRUE,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,64,FALSE,270352752,2007,2,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352612,s:40~l:54~e:270352612~c:270352612,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,52,TRUE,314,s:40~l:54~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,6f2c3e,f0ab00,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,47,FALSE,270352612,2007,2,,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352520,s:40~l:54~e:270352520~c:270352520,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2520,s:40~l:54~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,57,FALSE,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,7413,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,73,TRUE,270352520,2007,2,,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352363,s:40~l:54~e:270352363~c:270352363,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2363,s:40~l:54~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,51,FALSE,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,71,TRUE,270352363,2007,2,,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352275,s:40~l:54~e:270352275~c:270352275,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,62,FALSE,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,69,TRUE,270352275,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352244,s:40~l:54~e:270352244~c:270352244,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,54,FALSE,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,57,TRUE,270352244,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352184,s:40~l:54~e:270352184~c:270352184,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,65,FALSE,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,74,TRUE,270352184,2007,2,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350282,s:40~l:54~e:270350282~c:270350282,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana St,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,61,FALSE,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,TRUE,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,63,TRUE,270350282,2007,2,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350258,s:40~l:54~e:270350258~c:270350258,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,73,TRUE,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,60,FALSE,270350258,2007,2,,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350213,s:40~l:54~e:270350213~c:270350213,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,70,TRUE,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,61,FALSE,270350213,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350130,s:40~l:54~e:270350130~c:270350130,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,61,TRUE,77,s:40~l:54~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,582c83,ffffff,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,49,FALSE,270350130,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350127,s:40~l:54~e:270350127~c:270350127,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:54~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,80,TRUE,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,70,FALSE,270350127,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350119,s:40~l:54~e:270350119~c:270350119,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,68,TRUE,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,TRUE,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,63,FALSE,270350119,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350084,s:40~l:54~e:270350084~c:270350084,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,69,TRUE,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,65,FALSE,270350084,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350056,s:40~l:54~e:270350056~c:270350056,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,56,FALSE,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,66,TRUE,270350056,2007,2,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270350042,s:40~l:54~e:270350042~c:270350042,2007-02-04T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,65,TRUE,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,47,FALSE,270350042,2007,2,,,1,America East Conference,Am. East,TRUE,,,,,,,2007-02-04T19:00:00Z,2007-02-04,FALSE,FALSE
270352116,s:40~l:54~e:270352116~c:270352116,2007-02-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,75,TRUE,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,003595,d0b787,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,69,FALSE,270352116,2007,2,,,11,Conference USA,C-USA,TRUE,,,,,,,2007-02-04T18:00:00Z,2007-02-04,FALSE,FALSE
270350179,s:40~l:54~e:270350179~c:270350179,2007-02-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,49,FALSE,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,,TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,53,TRUE,270350179,2007,2,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2007-02-04T18:00:00Z,2007-02-04,FALSE,FALSE
270350104,s:40~l:54~e:270350104~c:270350104,2007-02-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,74,TRUE,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,57,FALSE,270350104,2007,2,,,1,America East Conference,Am. East,TRUE,,,,,,,2007-02-04T18:00:00Z,2007-02-04,FALSE,FALSE
270350048,s:40~l:54~e:270350048~c:270350048,2007-02-04T18:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,85,TRUE,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,66,FALSE,270350048,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T18:00:00Z,2007-02-04,FALSE,FALSE
270352182,s:40~l:54~e:270352182~c:270352182,2007-02-04T17:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T17:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,51,TRUE,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,48,FALSE,270352182,2007,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2007-02-04T17:00:00Z,2007-02-04,FALSE,FALSE
270350227,s:40~l:54~e:270350227~c:270350227,2007-02-04T17:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T17:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,227,s:40~l:54~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,70,FALSE,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,73,TRUE,270350227,2007,2,,,3,Atlantic 10 Conference,A 10,TRUE,,,,,,,2007-02-04T17:00:00Z,2007-02-04,FALSE,FALSE
270350096,s:40~l:54~e:270350096~c:270350096,2007-02-04T17:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T17:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,84,TRUE,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,74,FALSE,270350096,2007,2,,,23,Southeastern Conference,SEC,TRUE,,,,,,,2007-02-04T17:00:00Z,2007-02-04,TRUE,FALSE
270340062,s:40~l:54~e:270340062~c:270340062,2007-02-04T05:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T05:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,62,s:40~l:54~t:62,Hawai'i,Rainbow Wahine,HAW,Hawai'i Rainbow Wahine,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,74,TRUE,2440,s:40~l:54~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,72,FALSE,270340062,2007,2,,,30,Western Athletic Conference,WAC,TRUE,,,,,,,2007-02-04T05:00:00Z,2007-02-04,FALSE,FALSE
270342541,s:40~l:54~e:270342541~c:270342541,2007-02-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,61,FALSE,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,d80024,003057,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,76,TRUE,270342541,2007,2,,,29,West Coast Conference,WCC,TRUE,,,,,,,2007-02-04T03:00:00Z,2007-02-03,FALSE,FALSE
270342483,s:40~l:54~e:270342483~c:270342483,2007-02-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,73,TRUE,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,9e2237,ffcc00,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,63,FALSE,270342483,2007,2,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2007-02-04T03:00:00Z,2007-02-03,TRUE,TRUE
270342439,s:40~l:54~e:270342439~c:270342439,2007-02-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,b10202,ffffff,TRUE,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,62,FALSE,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,4d1979,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,75,TRUE,270342439,2007,2,,,44,Mountain West Conference,Mountain West,TRUE,,,,,,,2007-02-04T03:00:00Z,2007-02-03,FALSE,FALSE
270340279,s:40~l:54~e:270340279~c:270340279,2007-02-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,77,TRUE,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,72,FALSE,270340279,2007,2,,,9,Big West Conference,Big West,TRUE,,,,,,,2007-02-04T03:00:00Z,2007-02-03,FALSE,FALSE
270340204,s:40~l:54~e:270340204~c:270340204,2007-02-04T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,65,FALSE,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,75,TRUE,270340204,2007,2,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2007-02-04T03:00:00Z,2007-02-03,FALSE,FALSE
270340068,s:40~l:54~e:270340068~c:270340068,2007-02-04T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2007-02-04T02:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,68,s:40~l:54~t:68,Boise State,Broncos,BOIS,Boise State Broncos,Boise St,0033a0,fa4616,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,63,FALSE,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,79,TRUE,270340068,2007,2,,,30,Western Athletic Conference,WAC,TRUE,,,,,,,2007-02-04T02:00:00Z,2007-02-03,TRUE,FALSE
