season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2019,12590,2a2f6937-4123-93a7-cf36-ba01b7950f25,s:40~l:54~a:12590,jj-johnson,basketball,JJ,Johnson,JJ Johnson,JJ Johnson,J. Johnson,67.0,"5' 7""",,,,,Lakewood,CA,USA,20,3,Guard,G,Guard,,2934,,4,2,Inactive,inactive,,,,false
2019,16813,a06a4885-00dc-b505-0df3-b1f78bea33ec,s:40~l:54~a:16813,whitney-johnson,basketball,Whitney,Johnson,Whitney Johnson,Whitney Johnson,W. Johnson,74.0,"6' 2""",,,,,Highland,UT,USA,21,1,Center,C,Center,,253,,4,2,Inactive,inactive,,,,false
2019,2287088,8ce870ef-814f-33f2-8c32-eded8a43281f,s:40~l:54~a:2287088,heather-hahn,basketball,Heather,Hahn,Heather Hahn,Heather Hahn,H. Hahn,,,,,,,,,,4,3,Guard,G,Guard,,2369,,2,2,Inactive,inactive,,,,false
2019,2287089,a1744089-0721-3b77-9e69-712547acc270,s:40~l:54~a:2287089,shamia-terry,basketball,Shamia,Terry,Shamia Terry,Shamia Terry,S. Terry,,,,,,,,,,10,3,Guard,G,Guard,,2369,,3,2,Inactive,inactive,,,,false
2019,2287090,a1eb909d-2a60-3efb-b440-22d4cc1502b1,s:40~l:54~a:2287090,allison-schafer,basketball,Allison,Schafer,Allison Schafer,Allison Schafer,A. Schafer,,,,,,,,,,11,2,Forward,F,Forward,,2369,,4,2,Inactive,inactive,,,,false
2019,2287091,221f2119-651c-396e-9762-8f7f293b8af9,s:40~l:54~a:2287091,jerusha-clark,basketball,Jerusha,Clark,Jerusha Clark,Jerusha Clark,J. Clark,,,,,,,,,,12,3,Guard,G,Guard,,2369,,1,2,Inactive,inactive,,,,false
2019,2287092,4484fcdb-1040-3abc-a6e3-a2d39f7694bb,s:40~l:54~a:2287092,brittini-young,basketball,Brittini,Young,Brittini Young,Brittini Young,B. Young,,,,,,,,,,14,3,Guard,G,Guard,,2369,,1,2,Inactive,inactive,,,,false
2019,2287093,0babff5b-1117-35ab-8936-e5dd8dfb71a7,s:40~l:54~a:2287093,ariel-okunowo,basketball,Ariel,Okunowo,Ariel Okunowo,Ariel Okunowo,A. Okunowo,,,,,,,,,,15,3,Guard,G,Guard,,2369,,3,2,Inactive,inactive,,,,false
2019,2287094,44d6bf20-27d9-383f-8fd4-bff47588ed49,s:40~l:54~a:2287094,bria-smith,basketball,Bria,Smith,Bria Smith,Bria Smith,B. Smith,,,,,,,,,,22,3,Guard,G,Guard,,2369,,1,2,Inactive,inactive,,,,false
2019,2287095,c9d372ec-7b8f-3905-84ed-b10ba6cde8fb,s:40~l:54~a:2287095,georgia-walker,basketball,Georgia,Walker,Georgia Walker,Georgia Walker,G. Walker,,,,,,,,,,23,3,Guard,G,Guard,,2369,,1,2,Inactive,inactive,,,,false
2019,2287096,1808448a-28d7-3558-8e9e-01caacefd73b,s:40~l:54~a:2287096,jocelyn-williams,basketball,Jocelyn,Williams,Jocelyn Williams,Jocelyn Williams,J. Williams,,,,,,,,,,24,2,Forward,F,Forward,,2369,,1,2,Inactive,inactive,,,,false
2019,2287097,824f3d23-7238-31ee-af19-ebc01da18de0,s:40~l:54~a:2287097,jessica-blanford,basketball,Jessica,Blanford,Jessica Blanford,Jessica Blanford,J. Blanford,,,,,,,,,,32,3,Guard,G,Guard,,2369,,3,2,Inactive,inactive,,,,false
2019,2287098,10a47074-1c80-3e08-ae57-e333dd76b4fe,s:40~l:54~a:2287098,danielle-francis,basketball,Danielle,Francis,Danielle Francis,Danielle Francis,D. Francis,,,,,,,,,,34,3,Guard,G,Guard,,2369,,3,2,Inactive,inactive,,,,false
2019,2287099,c9dd999f-c807-35b8-8f33-c32b372ae27c,s:40~l:54~a:2287099,elizabeth-pattison,basketball,Elizabeth,Pattison,Elizabeth Pattison,Elizabeth Pattison,E. Pattison,,,,,,,,,,40,2,Forward,F,Forward,,2369,,1,2,Inactive,inactive,,,,false
2019,2287100,500c446e-d327-3df2-a441-22f1f12fa201,s:40~l:54~a:2287100,lindsay-roberts,basketball,Lindsay,Roberts,Lindsay Roberts,Lindsay Roberts,L. Roberts,,,,,,,,,,42,1,Center,C,Center,,2369,,4,2,Inactive,inactive,,,,false
2019,2287101,37959798-9fd0-3134-abbc-c832c06c1de9,s:40~l:54~a:2287101,shannon-lee,basketball,Shannon,Lee,Shannon Lee,Shannon Lee,S. Lee,,,,,,,,,,44,1,Center,C,Center,,2369,,3,2,Inactive,inactive,,,,false
2019,2287815,16dc6aab-ceaa-cc2f-b1c0-63a467b0f985,s:40~l:54~a:2287815,johnna-williams,basketball,Johnna,Williams,Johnna Williams,Johnna Williams,J. Williams,,,,,,,,,,21,2,Forward,F,Forward,,2753,,1,2,Inactive,inactive,,,,false
