season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2023,6961,d728a46a-c58b-1bf7-bf69-edbb6884ce18,s:40~l:54~a:6961,jasmine-smith,basketball,Jasmine,Smith,Jasmine Smith,Jasmine Smith,J. Smith,67.0,"5' 7""",,,,,Cypress,TX,USA,10,3,Guard,G,Guard,,2567,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/6961.png,4,2,Inactive,inactive,,,,false
2023,12038,85b7c452-ad0d-ebb2-e566-945e81782916,s:40~l:54~a:12038,ashley-jones,basketball,Ashley,Jones,Ashley Jones,Ashley Jones,A. Jones,67.0,"5' 7""",,,,,Philadelphia,PA,USA,23,3,Guard,G,Guard,,79,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/12038.png,5,2,Inactive,inactive,,,,false
2023,15011,55a6491c-63b4-ca11-eddd-fbdc0363e00e,s:40~l:54~a:15011,jelessa-williams,basketball,Jelessa,Williams,Jelessa Williams,Jelessa Williams,J. Williams,65.0,"5' 5""",,,,,Marion,AR,USA,22,4,Point Guard,PG,Point Guard,,2027,,2,2,Inactive,inactive,,,,false
2023,16084,23aa3df1-8590-4bc7-8df4-c78fbf2ff0d5,s:40~l:54~a:16084,simone-young,basketball,Simone,Young,Simone Young,Simone Young,S. Young,67.0,"5' 7""",,,,,West Memphis,AR,USA,21,3,Guard,G,Guard,,2027,,4,2,Inactive,inactive,,,,false
2023,16087,1f46ba2b-80f6-a61a-86fa-f59e94407979,s:40~l:54~a:16087,jalisa-montgomery,basketball,Jalisa,Montgomery,Jalisa Montgomery,Jalisa Montgomery,J. Montgomery,70.0,"5' 10""",,,,,Little Rock,SC,USA,4,2,Forward,F,Forward,,2027,,4,2,Inactive,inactive,,,,false
2023,2174179,14dc38ea-5527-388b-8877-c1b22e3bc15b,s:40~l:54~a:2174179,seirra-dawson,basketball,Seirra,Dawson,Seirra Dawson,Seirra Dawson,S. Dawson,70.0,"5' 10""",,,,,Elizabeth,PA,USA,24,2,Forward,F,Forward,,214,,4,2,Inactive,inactive,,,,false
2023,2530206,b9264f27-ced3-3188-955c-3d94111e023b,s:40~l:54~a:2530206,porsha-donnerson,basketball,Porsha,Donnerson,Porsha Donnerson,Porsha Donnerson,P. Donnerson,72.0,"6' 0""",,,,,Memphis,TN,USA,34,2,Forward,F,Forward,,2027,,3,2,Inactive,inactive,,,,false
2023,3142100,aca9243f-3b62-d10d-3e34-a53daccb2667,s:40~l:54~a:3142100,javannah-jackson,basketball,JaVannah,Jackson,JaVannah Jackson,JaVannah Jackson,J. Jackson,65.0,"5' 5""",,,,,Cleveland,OH,USA,,3,Guard,G,Guard,,2726,,4,2,Inactive,inactive,,,,false
2023,3156544,b90f0263-c95e-6a17-92af-205249ce92fd,s:40~l:54~a:3156544,savannah-smith,basketball,Savannah,Smith,Savannah Smith,Savannah Smith,S. Smith,67.0,"5' 7""",,,,,Sugar Land,TX,USA,12,3,Guard,G,Guard,,2642,,3,1,Active,active,,,,true
2023,4065807,b76f1d32-82a3-1d74-d5d1-879fb2116dd6,s:40~l:54~a:4065807,jaia-alexander,basketball,Jaia,Alexander,Jaia Alexander,Jaia Alexander,J. Alexander,71.0,"5' 11""",,,,,Baltimore,MD,USA,20,3,Guard,G,Guard,,2154,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/4065807.png,4,2,Inactive,inactive,,,,false
