season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2017,9630,326875ee-3b75-3a8b-6dc9-483f80f3b775,s:40~l:54~a:9630,kendra-coveal,basketball,Kendra,Coveal,Kendra Coveal,Kendra Coveal,K. Coveal,68.0,"5' 8""",,,,,,,,23,2,Forward,F,Forward,,2001,,1,2,Inactive,inactive,,,,false
2017,9631,2d4119e8-7493-dd6b-fd61-da741be08801,s:40~l:54~a:9631,nicole-tatum,basketball,Nicole,Tatum,Nicole Tatum,Nicole Tatum,N. Tatum,70.0,"5' 10""",,,,,Rio Rancho,NM,USA,40,2,Forward,F,Forward,,2001,,3,2,Inactive,inactive,,,,false
2017,9632,c08c28fe-70ad-cdb2-d0c0-fefc668fc0b0,s:40~l:54~a:9632,jocelyn-pardilla,basketball,Jocelyn,Pardilla,Jocelyn Pardilla,Jocelyn Pardilla,J. Pardilla,62.0,"5' 2""",,,,,,,,24,3,Guard,G,Guard,,2001,,3,2,Inactive,inactive,,,,false
2017,9633,69a86ff5-a50b-adc0-f5c1-8604133f8217,s:40~l:54~a:9633,vera-jo-bustos,basketball,Vera,Jo Bustos,Vera Jo Bustos,Vera Jo Bustos,V. Jo Bustos,68.0,"5' 8""",,,,,Las Vegas,NM,USA,4,3,Guard,G,Guard,,2001,,1,2,Inactive,inactive,,,,false
2017,9634,68e2be2e-6cb0-90a5-f96e-cdd4f3680e7b,s:40~l:54~a:9634,laurel-mortensen,basketball,Laurel,Mortensen,Laurel Mortensen,Laurel Mortensen,L. Mortensen,64.0,"5' 4""",,,,,Craig,CO,USA,5,3,Guard,G,Guard,,2001,,4,2,Inactive,inactive,,,,false
2017,9635,0ae8db94-f247-9195-444c-d745c8d5c8f3,s:40~l:54~a:9635,kelsie-kruger,basketball,Kelsie,Kruger,Kelsie Kruger,Kelsie Kruger,K. Kruger,70.0,"5' 10""",,,,,Alamosa,CO,USA,34,2,Forward,F,Forward,,2001,,1,2,Inactive,inactive,,,,false
2017,9636,0257698e-c5e1-f2f4-b3e2-884cfb642eec,s:40~l:54~a:9636,erica-marquez,basketball,Erica,Marquez,Erica Marquez,Erica Marquez,E. Marquez,61.0,"5' 1""",,,,,Taos,NM,USA,10,3,Guard,G,Guard,,2001,,4,2,Inactive,inactive,,,,false
2017,9637,0e2bd3a0-cbcf-4dbe-2822-6809a2d22e2c,s:40~l:54~a:9637,brandie-telfer,basketball,Brandie,Telfer,Brandie Telfer,Brandie Telfer,B. Telfer,71.0,"5' 11""",,,,,Craig,CO,USA,50,2,Forward,F,Forward,,2001,,3,2,Inactive,inactive,,,,false
2017,9638,a0136e9c-c1ff-4a9a-1869-2351547b02e0,s:40~l:54~a:9638,crystal-loch,basketball,Crystal,Loch,Crystal Loch,Crystal Loch,C. Loch,67.0,"5' 7""",,,,,Alamosa,CO,USA,20,3,Guard,G,Guard,,2001,,1,2,Inactive,inactive,,,,false
2017,9641,2b00cf8d-a9b6-8611-b9aa-4c46272a1ef3,s:40~l:54~a:9641,kara-tafoya,basketball,Kara,Tafoya,Kara Tafoya,Kara Tafoya,K. Tafoya,62.0,"5' 2""",,,,,Santa Clara,NM,USA,33,3,Guard,G,Guard,,2001,,1,2,Inactive,inactive,,,,false
