season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2020,7483,2218d7d7-7242-9e86-414f-1b3d694ee8fd,s:40~l:54~a:7483,georgia-mueller,basketball,Georgia,Mueller,Georgia Mueller,Georgia Mueller,G. Mueller,71.0,"5' 11""",,,,,Springfield,IL,USA,,0,Not Available,NA,Not Available,,,,3,2,Inactive,inactive,,,,false
2020,7484,189376d4-425f-a684-ac45-bd98a22ae6cc,s:40~l:54~a:7484,julia-montebello,basketball,Julia,Montebello,Julia Montebello,Julia Montebello,J. Montebello,65.0,"5' 5""",,,,,Florianopolis,,Brazil,,0,Not Available,NA,Not Available,,,,4,2,Inactive,inactive,,,,false
2020,7485,c661cdee-7a4c-c6c3-a559-c72654e5b33e,s:40~l:54~a:7485,katie-fowler,basketball,Katie,Fowler,Katie Fowler,Katie Fowler,K. Fowler,71.0,"5' 11""",,,,,Unionville,MO,USA,,0,Not Available,NA,Not Available,,,,4,2,Inactive,inactive,,,,false
2020,7486,3a341dab-efcb-18e2-4192-9c022ff1ada8,s:40~l:54~a:7486,candace-mcgee,basketball,Candace,McGee,Candace McGee,Candace McGee,C. McGee,68.0,"5' 8""",,,,,Longview,IL,USA,,0,Not Available,NA,Not Available,,,,4,2,Inactive,inactive,,,,false
2020,7499,2491eb3d-284a-e30b-df06-ee5222bbbf5e,s:40~l:54~a:7499,sarah-seberger,basketball,Sarah,Seberger,Sarah Seberger,Sarah Seberger,S. Seberger,72.0,"6' 0""",,,,,Geneva,IL,USA,,0,Not Available,NA,Not Available,,,,2,2,Inactive,inactive,,,,false
2020,7500,387ddb40-41d9-7414-a57e-a73f1a615ab2,s:40~l:54~a:7500,malorie-kiecker,basketball,Malorie,Kiecker,Malorie Kiecker,Malorie Kiecker,M. Kiecker,71.0,"5' 11""",,,,,Watertown,WI,USA,,0,Not Available,NA,Not Available,,,,1,2,Inactive,inactive,,,,false
2020,7517,254ddd67-ca4a-3757-9785-04b5be51b657,s:40~l:54~a:7517,julie-guinn,basketball,Julie,Guinn,Julie Guinn,Julie Guinn,J. Guinn,67.0,"5' 7""",,,,,Holden,MO,USA,,0,Not Available,NA,Not Available,,,,2,2,Inactive,inactive,,,,false
2020,7532,ec41502d-7549-f799-d6df-8dda260cc9e9,s:40~l:54~a:7532,laura-joya,basketball,Laura,Joya,Laura Joya,Laura Joya,L. Joya,70.0,"5' 10""",,,,,Wheeling,IL,USA,,0,Not Available,NA,Not Available,,,,2,2,Inactive,inactive,,,,false
2020,8108,be672e32-1dc8-24f0-d429-4d51d653459e,s:40~l:54~a:8108,brooke-burgess,basketball,Brooke,Burgess,Brooke Burgess,Brooke Burgess,B. Burgess,,,,,,,,,,22,2,Forward,F,Forward,,2489,,2,2,Inactive,inactive,,,,false
2020,8109,fb81f5be-21d8-18dc-7eba-2712fe745b5a,s:40~l:54~a:8109,haley-adcock,basketball,Haley,Adcock,Haley Adcock,Haley Adcock,H. Adcock,,,,,,,,,,52,1,Center,C,Center,,2489,,2,2,Inactive,inactive,,,,false
2020,8110,d4f73a25-5e8d-f284-f741-e2a60afcf855,s:40~l:54~a:8110,kim-kelly,basketball,Kim,Kelly,Kim Kelly,Kim Kelly,K. Kelly,,,,,,,,,,20,3,Guard,G,Guard,,2489,,2,2,Inactive,inactive,,,,false
2020,8111,2b6df0d4-178a-8b1e-3659-9435b52c2bb1,s:40~l:54~a:8111,melissa-perez,basketball,Melissa,Perez,Melissa Perez,Melissa Perez,M. Perez,,,,,,,,,,5,3,Guard,G,Guard,,2489,,3,2,Inactive,inactive,,,,false
