season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2010,5264,060728ae-63fd-6998-01a3-a484925840e8,s:40~l:54~a:5264,danielle-orsillo,basketball,Danielle,Orsillo,Danielle Orsillo,Danielle Orsillo,D. Orsillo,,,,,,,,,,13 ,3,Guard,G,Guard,,9,,,2,Inactive,inactive,,,,false
2010,5309,d0ce82e6-ee1c-d471-d85c-e20f188f943c,s:40~l:54~a:5309,keke-carrier,basketball,Keke,Carrier,Keke Carrier,Keke Carrier,K. Carrier,,,,,,,,,,33 ,1,Center,C,Center,,2,,,2,Inactive,inactive,,,,false
2010,5369,1cb0ce60-adf0-9e33-e289-1c543406bdb8,s:40~l:54~a:5369,michelle-jones,basketball,Michelle,Jones,Michelle Jones,Michelle Jones,M. Jones,,,,,,,,,,,2,Forward,F,Forward,,2132,,,2,Inactive,inactive,,,,false
2010,5372,565104c0-640f-6e2a-76df-a38a9ac208c5,s:40~l:54~a:5372,kahla-roudebush,basketball,Kahla,Roudebush,Kahla Roudebush,Kahla Roudebush,K. Roudebush,,,,,,,,,,,3,Guard,G,Guard,,2132,,,2,Inactive,inactive,,,,false
2010,5380,f7ba002b-d656-e5d7-a79f-76666ecf6b2e,s:40~l:54~a:5380,alexis-gray-lawson,basketball,Alexis,Gray-Lawson,Alexis Gray-Lawson,Alexis Gray-Lawson,A. Gray-Lawson,68.0,"5' 8""",180.0,180 lbs,27,1987-04-21T07:00Z,Oakland,CA,USA,21 ,3,Guard,G,Guard,,25,,,2,Inactive,inactive,,,,false
2010,5868,3d5f611c-0c29-f2df-02fc-89006be92f29,s:40~l:54~a:5868,myia-mccurdy,basketball,Myia,Mccurdy,Myia Mccurdy,Myia Mccurdy,M. Mccurdy,,,,,,,,,,24 ,2,Forward,F,Forward,,164,,,2,Inactive,inactive,,,,false
2010,5870,f9efc670-678d-880d-f61b-e324dbc17ce7,s:40~l:54~a:5870,brittany-ray,basketball,Brittany,Ray,Brittany Ray,Brittany Ray,B. Ray,,,,,,,,,,35 ,3,Guard,G,Guard,,164,,,2,Inactive,inactive,,,,false
2010,5932,0db60336-ea0e-5150-af4e-dafbe5dd990f,s:40~l:54~a:5932,kayli-murphy,basketball,Kayli,Murphy,Kayli Murphy,Kayli Murphy,K. Murphy,,,,,,,,,,21 ,2,Forward,F,Forward,,9,,,2,Inactive,inactive,,,,false
2010,5945,24e8f9ad-245a-3f73-ee65-d7f3a0265d1b,s:40~l:54~a:5945,lele-hardy,basketball,Lele,Hardy,Lele Hardy,Lele Hardy,L. Hardy,,,,,,,,,,,3,Guard,G,Guard,,228,,,2,Inactive,inactive,,,,false
2010,5981,2cf53cb2-8302-ed63-c4f8-9254588bbe34,s:40~l:54~a:5981,jessika-bradley,basketball,Jessika,Bradley,Jessika Bradley,Jessika Bradley,J. Bradley,,,,,,,,,,,2,Forward,F,Forward,,21,,,2,Inactive,inactive,,,,false
2010,6002,a798a2ad-f2b3-b51f-6f09-24436ff5a3d0,s:40~l:54~a:6002,christian-shelter,basketball,Christian,Shelter,Christian Shelter,Christian Shelter,C. Shelter,,,,,,,,,,,9,Guard/Forward,G-F,Guard/Forward,,6,,,2,Inactive,inactive,,,,false
2010,6015,ac0d2f99-6f01-becd-be55-e847b82101cb,s:40~l:54~a:6015,brittany-mccoy,basketball,Brittany,McCoy,Brittany McCoy,Brittany McCoy,B. McCoy,,,,,,,,,,12 ,3,Guard,G,Guard,,135,,,2,Inactive,inactive,,,,false
2010,6020,9f87ad52-d6cc-32c8-9d69-cb6e98687a07,s:40~l:54~a:6020,jania-sims,basketball,Jania,Sims,Jania Sims,Jania Sims,J. Sims,,,,,,,,,,14 ,3,Guard,G,Guard,,221,,,2,Inactive,inactive,,,,false
2010,6035,eceb4386-cecb-f86d-77e6-0f420dfbc104,s:40~l:54~a:6035,lindsay-biggs,basketball,Lindsay,Biggs,Lindsay Biggs,Lindsay Biggs,L. Biggs,,,,,,,,,,20 ,3,Guard,G,Guard,,259,,,2,Inactive,inactive,,,,false
2010,6062,8ac70e28-f0d2-a752-4bea-24013a1965f6,s:40~l:54~a:6062,stephanie-stevens,basketball,Stephanie,Stevens,Stephanie Stevens,Stephanie Stevens,S. Stevens,,,,,,,,,,,3,Guard,G,Guard,,2132,,,2,Inactive,inactive,,,,false
2010,6141,6b21288a-f0e9-7e91-a5bf-bff99b92fef9,s:40~l:54~a:6141,greta-luksyte,basketball,Greta,Luksyte,Greta Luksyte,Greta Luksyte,G. Luksyte,,,,,,,,,,,3,Guard,G,Guard,,350,,,2,Inactive,inactive,,,,false
2010,6311,25995b9c-157f-66e3-6e7a-1dd483d65690,s:40~l:54~a:6311,aarika-hughes,basketball,Aarika,Hughes,Aarika Hughes,Aarika Hughes,A. Hughes,74.0,"6' 2""",,,,,Beaverton,OR,USA,,3,Guard,G,Guard,,30,,,2,Inactive,inactive,,,,false
2010,6342,ef5ddf1e-985a-40cd-dfd8-511d6cf9bf77,s:40~l:54~a:6342,randi-richardson,basketball,Randi,Richardson,Randi Richardson,Randi Richardson,R. Richardson,,,,,,,,,,,3,Guard,G,Guard,,2751,,,2,Inactive,inactive,,,,false
2010,6387,bca8e6ac-ac63-2f8c-d610-e83990805938,s:40~l:54~a:6387,maria-getty,basketball,Maria,Getty,Maria Getty,Maria Getty,M. Getty,,,,,,,,,,,3,Guard,G,Guard,,222,,,2,Inactive,inactive,,,,false
2010,6395,2c44da2b-66d7-a826-f384-31e7363da6de,s:40~l:54~a:6395,kyle-dougherty,basketball,Kyle,Dougherty,Kyle Dougherty,Kyle Dougherty,K. Dougherty,,,,,,,,,,,3,Guard,G,Guard,,222,,,2,Inactive,inactive,,,,false
2010,6397,4f03316d-3b59-effe-79b2-ba346f4e1e53,s:40~l:54~a:6397,shannon-elliott,basketball,Shannon,Elliott,Shannon Elliott,Shannon Elliott,S. Elliott,,,,,,,,,,,1,Center,C,Center,,222,,,2,Inactive,inactive,,,,false
2010,6512,42884846-f991-d1f5-ff70-0c7724c38a74,s:40~l:54~a:6512,jordan-greenleaf,basketball,Jordan,Greenleaf,Jordan Greenleaf,Jordan Greenleaf,J. Greenleaf,,,,,,,,,,21 ,2,Forward,F,Forward,,2,,,2,Inactive,inactive,,,,false
2010,6527,0c1ecf1b-7da0-af4b-ffd6-f48a0ec90615,s:40~l:54~a:6527,jordan-murphree,basketball,Jordan,Murphree,Jordan Murphree,Jordan Murphree,J. Murphree,,,,,,,,,,,3,Guard,G,Guard,,2641,,,2,Inactive,inactive,,,,false
2010,6579,128094a2-94a0-5656-ff7e-c5483e583ab7,s:40~l:54~a:6579,shakira-nettles,basketball,Shakira,Nettles,Shakira Nettles,Shakira Nettles,S. Nettles,,,,,,,,,,,3,Guard,G,Guard,,6,,,2,Inactive,inactive,,,,false
2010,6607,81e45a36-008c-b2d5-13c4-1e413672cc58,s:40~l:54~a:6607,julie-futch,basketball,Julie,Futch,Julie Futch,Julie Futch,J. Futch,,,,,,,,,,,3,Guard,G,Guard,,204,,,2,Inactive,inactive,,,,false
2010,6652,75548c23-1914-e09b-d344-7506c15ff5bc,s:40~l:54~a:6652,aubrey-vandiver,basketball,Aubrey,Vandiver,Aubrey Vandiver,Aubrey Vandiver,A. Vandiver,,,,,,,,,,20 ,3,Guard,G,Guard,,2751,,,2,Inactive,inactive,,,,false
2010,6877,48fcf529-763e-7e83-91e0-01b15eccafc3,s:40~l:54~a:6877,utahya-drye,basketball,Utahya,Drye,Utahya Drye,Utahya Drye,U. Drye,,,,,,,,,,15 ,2,Forward,F,Forward,,259,,,2,Inactive,inactive,,,,false
2010,6880,75ddcc01-d728-c18d-4532-99bce347a77e,s:40~l:54~a:6880,melissa-dalembert,basketball,Melissa,Dalembert,Melissa Dalembert,Melissa Dalembert,M. Dalembert,,,,,,,,,,42 ,2,Forward,F,Forward,,58,,,2,Inactive,inactive,,,,false
2010,6908,dc2105c2-f5f5-48b2-30a5-e6c2ed2fcdb2,s:40~l:54~a:6908,hailey-dunham,basketball,Hailey,Dunham,Hailey Dunham,Hailey Dunham,H. Dunham,,,,,,,,,,,3,Guard,G,Guard,,30,,,2,Inactive,inactive,,,,false
2010,6911,49af14a6-f639-487f-f233-ac76f5204742,s:40~l:54~a:6911,brittaney-thomas,basketball,Brittaney,Thomas,Brittaney Thomas,Brittaney Thomas,B. Thomas,,,,,,,,,,,3,Guard,G,Guard,,221,,,2,Inactive,inactive,,,,false
2010,6927,8f2b142f-64fb-6f8e-8adc-3cd31bc2819e,s:40~l:54~a:6927,emily-cournoyer,basketball,Emily,Cournoyer,Emily Cournoyer,Emily Cournoyer,E. Cournoyer,,,,,,,,,,,2,Forward,F,Forward,,2507,,,2,Inactive,inactive,,,,false
2010,6928,5be9d758-00da-9ba8-d349-61ff4bb8f32c,s:40~l:54~a:6928,chelsea-marandola,basketball,Chelsea,Marandola,Chelsea Marandola,Chelsea Marandola,C. Marandola,,,,,,,,,,,3,Guard,G,Guard,,2507,,,2,Inactive,inactive,,,,false
2010,7007,b134d67b-5629-cd42-c308-1dd63e5e6e0f,s:40~l:54~a:7007,heather-scanlon,basketball,Heather,Scanlon,Heather Scanlon,Heather Scanlon,H. Scanlon,,,,,,,,,,,1,Center,C,Center,,222,,,2,Inactive,inactive,,,,false
2010,7008,69d86993-745b-e964-e512-685d36bf7780,s:40~l:54~a:7008,brittany-dorsey,basketball,Brittany,Dorsey,Brittany Dorsey,Brittany Dorsey,B. Dorsey,,,,,,,,,,,3,Guard,G,Guard,,2507,,,2,Inactive,inactive,,,,false
2010,7083,54d46f6a-cf2d-4030-beb6-04271f1d234a,s:40~l:54~a:7083,kristin-cartwright,basketball,Kristin,Cartwright,Kristin Cartwright,Kristin Cartwright,K. Cartwright,,,,,,,,,,,3,Guard,G,Guard,,77,,,2,Inactive,inactive,,,,false
2010,7084,4278e5f9-9b3d-0918-df20-0bb952cccad0,s:40~l:54~a:7084,beth-marshall,basketball,Beth,Marshall,Beth Marshall,Beth Marshall,B. Marshall,,,,,,,,,,,3,Guard,G,Guard,,77,,,2,Inactive,inactive,,,,false
2010,7214,8a54ef67-30ca-4b6b-d814-1c10617739fc,s:40~l:54~a:7214,quenese-davis,basketball,Quenese,Davis,Quenese Davis,Quenese Davis,Q. Davis,,,,,,,,,,,3,Guard,G,Guard,,21,,,2,Inactive,inactive,,,,false
2010,7454,35bad052-b144-837b-5ba2-05b8de15494e,s:40~l:54~a:7454,sthefany-thomas,basketball,Sthefany,Thomas,Sthefany Thomas,Sthefany Thomas,S. Thomas,,,,,,,,,,,3,Guard,G,Guard,,228,,,2,Inactive,inactive,,,,false
2010,7467,954666ae-92ad-106a-e7a4-6ad4991c0022,s:40~l:54~a:7467,april-parker,basketball,April,Parker,April Parker,April Parker,A. Parker,,,,,,,,,,,2,Forward,F,Forward,,228,,,2,Inactive,inactive,,,,false
2010,7575,85885900-4730-99dd-0170-a95a2f520171,s:40~l:54~a:7575,brittany-blackwell,basketball,Brittany,Blackwell,Brittany Blackwell,Brittany Blackwell,B. Blackwell,,,,,,,,,,,2,Forward,F,Forward,,350,,,2,Inactive,inactive,,,,false
2010,7582,c973f66f-d508-977b-faa6-9f7897bee030,s:40~l:54~a:7582,lea-smith,basketball,Lea,Smith,Lea Smith,Lea Smith,L. Smith,,,,,,,,,,,2,Forward,F,Forward,,2506,,,2,Inactive,inactive,,,,false
2010,7588,8e8f1fb1-43e5-926b-831b-9043db7f9bf1,s:40~l:54~a:7588,martha-white,basketball,Martha,White,Martha White,Martha White,M. White,,,,,,,,,,,1,Center,C,Center,,350,,,2,Inactive,inactive,,,,false
2010,7675,c1b2fc1a-fa36-c11d-85d8-e08b414dfc2d,s:40~l:54~a:7675,hillary-carlson,basketball,Hillary,Carlson,Hillary Carlson,Hillary Carlson,H. Carlson,,,,,,,,,,,2,Forward,F,Forward,,2751,,,2,Inactive,inactive,,,,false
2010,7693,f79e9e00-86cb-b7e2-bade-174973a17598,s:40~l:54~a:7693,ashlee-roberson,basketball,Ashlee,Roberson,Ashlee Roberson,Ashlee Roberson,A. Roberson,,,,,,,,,,,2,Forward,F,Forward,,2641,,,2,Inactive,inactive,,,,false
2010,7775,a41719f1-7135-f052-b494-c04128bc87ac,s:40~l:54~a:7775,siedah-banks,basketball,Siedah,Banks,Siedah Banks,Siedah Banks,S. Banks,,,,,,,,,,,3,Guard,G,Guard,,6,,,2,Inactive,inactive,,,,false
2010,7801,84d68ca6-a295-1935-a23b-cdfa50d452b0,s:40~l:54~a:7801,kari-laplante,basketball,Kari,LaPlante,Kari LaPlante,Kari LaPlante,K. LaPlante,,,,,,,,,,,1,Center,C,Center,,30,,,2,Inactive,inactive,,,,false
2010,8094,0ccb2e20-fdae-fdd1-db9c-de7bd68bf415,s:40~l:54~a:8094,jessica-lawson,basketball,Jessica,Lawson,Jessica Lawson,Jessica Lawson,J. Lawson,,,,,,,,,,,1,Center,C,Center,,58,,,2,Inactive,inactive,,,,false
2010,8234,51aa2fd4-63a1-fd5f-6b16-e33f8b83adc7,s:40~l:54~a:8234,valerie-nainima,basketball,Valerie,Nainima,Valerie Nainima,Valerie Nainima,V. Nainima,,,,,,,,,,,3,Guard,G,Guard,,2579,,,2,Inactive,inactive,,,,false
2010,8391,0271031a-c772-b285-9e80-0e767fc05168,s:40~l:54~a:8391,khadijah-rushdan,basketball,Khadijah,Rushdan,Khadijah Rushdan,Khadijah Rushdan,K. Rushdan,69.0,"5' 9""",,,,,Wilmington,DE,USA,,3,Guard,G,Guard,,164,,,2,Inactive,inactive,,,,false
2010,8589,4769f729-2c2f-9bf4-ddec-4d1fbba415f9,s:40~l:54~a:8589,mi-khida-hankins,basketball,Mi-Khida,Hankins,Mi-Khida Hankins,Mi-Khida Hankins,M. Hankins,,,,,,,,,,,3,Guard,G,Guard,,2507,,,2,Inactive,inactive,,,,false
2010,8746,e9999f0e-5637-a9d9-35ea-0c2a2711f12a,s:40~l:54~a:8746,samone-kennedy,basketball,Samone,Kennedy,Samone Kennedy,Samone Kennedy,S. Kennedy,,,,,,,,,,,3,Guard,G,Guard,,2579,,,2,Inactive,inactive,,,,false
2010,8748,c9b43fb1-c7a7-7e74-d27a-b71c40c9922c,s:40~l:54~a:8748,jewel-may,basketball,Jewel,May,Jewel May,Jewel May,J. May,,,,,,,,,,,2,Forward,F,Forward,,2579,,,2,Inactive,inactive,,,,false
2010,8775,a6d04981-2b52-e689-9fb1-1eaf2cba5389,s:40~l:54~a:8775,ashley-ellis-milan,basketball,Ashley,Ellis-Milan,Ashley Ellis-Milan,Ashley Ellis-Milan,A. Ellis-Milan,,,,,,,,,,,1,Center,C,Center,,135,,,2,Inactive,inactive,,,,false
2010,8839,134da03c-6c20-4f5c-b68d-1c94831330ee,s:40~l:54~a:8839,brittany-gordon,basketball,Brittany,Gordon,Brittany Gordon,Brittany Gordon,B. Gordon,,,,,,,,,,,1,Center,C,Center,,259,,,2,Inactive,inactive,,,,false
2010,8884,d001f2a7-0b4c-1637-b932-6b7294499c61,s:40~l:54~a:8884,asriel-rolfe,basketball,Asriel,Rolfe,Asriel Rolfe,Asriel Rolfe,A. Rolfe,,,,,,,,,,,3,Guard,G,Guard,,2031,,,2,Inactive,inactive,,,,false
2010,8886,519a7512-b0b1-4682-36c2-e95a3f68c707,s:40~l:54~a:8886,kim-sitzmann,basketball,Kim,Sitzmann,Kim Sitzmann,Kim Sitzmann,K. Sitzmann,,,,,,,,,,,3,Guard,G,Guard,,2031,,,2,Inactive,inactive,,,,false
2010,8887,12930e20-9754-cc6d-c229-421f217c25db,s:40~l:54~a:8887,chastity-reed,basketball,Chastity,Reed,Chastity Reed,Chastity Reed,C. Reed,,,,,,,,,,,2,Forward,F,Forward,,2031,,,2,Inactive,inactive,,,,false
2010,8965,4ded2c0e-4656-bf41-29f5-c8f8c227c8de,s:40~l:54~a:8965,taneisha-harrison,basketball,Taneisha,Harrison,Taneisha Harrison,Taneisha Harrison,T. Harrison,,,,,,,,,,,3,Guard,G,Guard,,221,,,2,Inactive,inactive,,,,false
2010,8966,986b2aaf-d9a2-4d75-4bfb-af1401a9a5f3,s:40~l:54~a:8966,shayla-scott,basketball,Shayla,Scott,Shayla Scott,Shayla Scott,S. Scott,,,,,,,,,,,3,Guard,G,Guard,,221,,,2,Inactive,inactive,,,,false
