season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2014,5092,a432e77c-480d-2eb4-d1f2-e9909c2985df,s:40~l:54~a:5092,taylor-danielle,basketball,Taylor,Danielle,Taylor Danielle,Taylor Danielle,T. Danielle,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,5867,6d3e8fb8-7b6d-9cef-6f49-b0e23912b4d4,s:40~l:54~a:5867,ashley-houts,basketball,Ashley,Houts,Ashley Houts,Ashley Houts,A. Houts,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,5872,5e1f9374-276d-182c-4cd8-62d54d71942c,s:40~l:54~a:5872,angel-robinson,basketball,Angel,Robinson,Angel Robinson,Angel Robinson,A. Robinson,77.0,"6' 5""",193.0,193 lbs,32,1987-04-20T07:00Z,Marietta,GA,USA,,2,Forward,F,Forward,61,61,,,2,Inactive,inactive,,,,false
2014,5874,911344a4-8e81-029e-c10c-a1a193cabffb,s:40~l:54~a:5874,christy-marshall,basketball,Christy,Marshall,Christy Marshall,Christy Marshall,C. Marshall,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,5921,f1de0514-9ff7-48d6-3f22-a0f444db3370,s:40~l:54~a:5921,porsha-phillips,basketball,Porsha,Phillips,Porsha Phillips,Porsha Phillips,P. Phillips,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,6671,48f7664b-1a6c-d79e-b5ae-60695dc0e1e7,s:40~l:54~a:6671,brittany-obi-tabot,basketball,Brittany,Obi-Tabot,Brittany  Obi-Tabot,Brittany  Obi-Tabot,B. Obi-Tabot,73.0,"6' 1""",,,,,Watertown,MA,USA,32,1,Center,C,Center,,2217,,4,2,Inactive,inactive,,,,false
2014,7026,76c9d735-9882-cb2d-72e3-45e3717f72fc,s:40~l:54~a:7026,jackie-marshall,basketball,Jackie,Marshall,Jackie Marshall,Jackie Marshall,J. Marshall,69.0,"5' 9""",,,,,Hackensack,NJ,USA,5,3,Guard,G,Guard,,2261,,4,2,Inactive,inactive,,,,false
2014,7424,99eeb1f8-cd41-2517-497e-4a3054db6a3e,s:40~l:54~a:7424,jaleesa-rhoden,basketball,Jaleesa,Rhoden,Jaleesa Rhoden,Jaleesa Rhoden,J. Rhoden,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,9085,56c5fd26-7de4-3b63-f4f1-42e077541a52,s:40~l:54~a:9085,angela-puleo,basketball,Angela,Puleo,Angela Puleo,Angela Puleo,A. Puleo,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,9100,34bec826-f3f0-18cc-ba76-8b65540b114a,s:40~l:54~a:9100,jasmine-lee,basketball,Jasmine,Lee,Jasmine Lee,Jasmine Lee,J. Lee,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,10390,f3ac34f2-a2ac-9c2c-b843-13ced3627422,s:40~l:54~a:10390,tia-gibbs,basketball,Tia,Gibbs,Tia Gibbs,Tia Gibbs,T. Gibbs,,,,,,,,,,,0,Not Available,NA,Not Available,,238,,4,2,Inactive,inactive,,,,false
2014,10480,921593bc-4d15-3c96-a48b-65fdfa0d00ea,s:40~l:54~a:10480,meredith-mitchell,basketball,Meredith,Mitchell,Meredith Mitchell,Meredith Mitchell,M. Mitchell,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,10489,667d6703-401f-5fbe-afaf-fb49aeb40a96,s:40~l:54~a:10489,sarah-stoddard,basketball,Sarah,Stoddard,Sarah Stoddard,Sarah Stoddard,S. Stoddard,,,,,,,,,,,0,Not Available,NA,Not Available,,61,,,2,Inactive,inactive,,,,false
2014,10721,09746262-009d-da36-c079-13a549d7b22b,s:40~l:54~a:10721,lauren-tucker,basketball,Lauren,Tucker,Lauren Tucker,Lauren Tucker,L. Tucker,,,,,,,,,,10,3,Guard,G,Guard,,2217,,4,2,Inactive,inactive,,,,false
