season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2006,60,de298dec-d5be-b6cc-72dd-41132f66e1bb,s:40~l:54~a:60,amber-abraham,basketball,Amber,Abraham,Amber Abraham,Amber Abraham,A. Abraham,,,,,,,,,,,0,Not Available,NA,Not Available,2032,,,,2,Inactive,inactive,,,,false
2006,493,6561f584-f55c-5d5e-2d65-f9960560bf22,s:40~l:54~a:493,regina-coleman,basketball,Regina,Coleman,Regina Coleman,Regina Coleman,R. Coleman,,,,,,,,,,,0,Not Available,NA,Not Available,2199,,,,2,Inactive,inactive,,,,false
2006,502,86ce3adf-9e73-fa0f-342f-a7bb90324f2e,s:40~l:54~a:502,stephanie-smiley,basketball,Stephanie,Smiley,Stephanie Smiley,Stephanie Smiley,S. Smiley,,,,,,,,,,,0,Not Available,NA,Not Available,2199,,,,2,Inactive,inactive,,,,false
2006,504,55e64850-711f-3cbd-dd5b-094a3d915d41,s:40~l:54~a:504,kendra-yeo,basketball,Kendra,Yeo,Kendra Yeo,Kendra Yeo,K. Yeo,,,,,,,,,,,0,Not Available,NA,Not Available,2199,,,,2,Inactive,inactive,,,,false
2006,749,58166f83-196c-b6b6-73a6-7aa51b8c17ca,s:40~l:54~a:749,chelsea-wagner,basketball,Chelsea,Wagner,Chelsea Wagner,Chelsea Wagner,C. Wagner,70.0,"5' 10""",,,,,,,,,0,Not Available,NA,Not Available,2483,,,2,2,Inactive,inactive,,,,false
2006,762,375d22fc-4b01-0128-5b02-67d4433761eb,s:40~l:54~a:762,jessica-conte,basketball,Jessica,Conte,Jessica Conte,Jessica Conte,J. Conte,68.0,"5' 8""",,,,,,,,,0,Not Available,NA,Not Available,107,,,2,2,Inactive,inactive,,,,false
2006,1058,8a33268d-76a3-9bfd-cfdb-256c08bb4ca5,s:40~l:54~a:1058,alisa-kresge,basketball,Alisa,Kresge,Alisa Kresge,Alisa Kresge,A. Kresge,67.0,"5' 7""",,,,,,,,,0,Not Available,NA,Not Available,2368,,,,2,Inactive,inactive,,,,false
2006,1066,68007069-83d0-a329-6035-61fc7fb1a285,s:40~l:54~a:1066,diesa-seidel,basketball,Diesa,Seidel,Diesa Seidel,Diesa Seidel,D. Seidel,,,,,,,,,,,0,Not Available,NA,Not Available,2368,,,,2,Inactive,inactive,,,,false
2006,1530,2887fb22-9d4c-f715-1626-2bef22b6d38b,s:40~l:54~a:1530,kedzie-gunderson,basketball,Kedzie,Gunderson,Kedzie Gunderson,Kedzie Gunderson,K. Gunderson,72.0,"6' 0""",,,,,,,,,0,Not Available,NA,Not Available,2483,,,2,2,Inactive,inactive,,,,false
2006,1768,1c43634f-87d5-ba9d-7d19-4dc4f2b188f6,s:40~l:54~a:1768,kayla-huss,basketball,Kayla,Huss,Kayla Huss,Kayla Huss,K. Huss,67.0,"5' 7""",,,,,,,,,0,Not Available,NA,Not Available,2541,,,3,2,Inactive,inactive,,,,false
2006,2082,11e4f441-ca24-e7dc-9488-d7f0c5290cea,s:40~l:54~a:2082,kristen-weddle,basketball,Kristen,Weddle,Kristen Weddle,Kristen Weddle,K. Weddle,,,,,,,,,,,0,Not Available,NA,Not Available,2649,,,,2,Inactive,inactive,,,,false
2006,2121,1cc939d4-239e-167e-4881-667305f455ee,s:40~l:54~a:2121,emily-jaskowiak,basketball,Emily,Jaskowiak,Emily Jaskowiak,Emily Jaskowiak,E. Jaskowiak,73.0,"6' 1""",,,,,,,,,0,Not Available,NA,Not Available,202,,,1,2,Inactive,inactive,,,,false
2006,2153,3ce48c2e-ccb3-1c0c-2640-95249b561920,s:40~l:54~a:2153,shona-thorburn,basketball,Shona,Thorburn,Shona Thorburn,Shona Thorburn,S. Thorburn,70.0,"5' 10""",149.0,149 lbs,38,1982-08-07T07:00Z,,,,,0,Not Available,NA,Not Available,254,,,,2,Inactive,inactive,,,,false
2006,2385,f4d9a57b-d58c-3e26-c78b-b120aadc8c00,s:40~l:54~a:2385,brittany-davis,basketball,Brittany,Davis,Brittany Davis,Brittany Davis,B. Davis,74.0,"6' 2""",,,,,,,,,0,Not Available,NA,Not Available,57,,,2,2,Inactive,inactive,,,,false
2006,2386,256e94f4-3885-914a-1491-2396d2188a24,s:40~l:54~a:2386,dalila-eshe,basketball,Dalila,Eshe,Dalila Eshe,Dalila Eshe,D. Eshe,75.0,"6' 3""",170.0,170 lbs,,,,,,,0,Not Available,NA,Not Available,57,,,,2,Inactive,inactive,,,,false
2006,2387,082aa6c6-fd3f-796e-9893-512623d2ae5f,s:40~l:54~a:2387,sarah-lowe,basketball,Sarah,Lowe,Sarah Lowe,Sarah Lowe,S. Lowe,67.0,"5' 7""",,,,,,,,,0,Not Available,NA,Not Available,57,,,2,2,Inactive,inactive,,,,false
2006,2389,71498a99-0671-924e-dcff-6bfcb833370c,s:40~l:54~a:2389,danielle-santos-atkinson,basketball,Danielle,Santos Atkinson,Danielle Santos Atkinson,Danielle Santos Atkinson,D. Santos Atkinson,70.0,"5' 10""",,,,,,,,,0,Not Available,NA,Not Available,57,,,,2,Inactive,inactive,,,,false
2006,2390,79d4b621-88df-b26a-55dd-7689d0e48880,s:40~l:54~a:2390,katasha-brown,basketball,Katasha,Brown,Katasha Brown,Katasha Brown,K. Brown,71.0,"5' 11""",,,,,,,,,0,Not Available,NA,Not Available,236,,,2,2,Inactive,inactive,,,,false
2006,2392,4ff6b589-d0ba-a563-802b-885489f31da8,s:40~l:54~a:2392,nicole-mattison,basketball,Nicole,Mattison,Nicole Mattison,Nicole Mattison,N. Mattison,69.0,"5' 9""",,,,,,,,,0,Not Available,NA,Not Available,236,,,2,2,Inactive,inactive,,,,false
2006,2394,915efa6b-a76c-aadb-600c-624c6a610559,s:40~l:54~a:2394,latoya-bond,basketball,LaToya,Bond,LaToya Bond,LaToya Bond,L. Bond,67.0,"5' 7""",,,,,,,,,0,Not Available,NA,Not Available,142,,,,2,Inactive,inactive,,,,false
2006,2397,a538e487-2730-7294-d400-7760fb665f1b,s:40~l:54~a:2397,lisa-willis,basketball,Lisa,Willis,Lisa Willis,Lisa Willis,L. Willis,71.0,"5' 11""",,,,,,,,,0,Not Available,NA,Not Available,26,,,2,2,Inactive,inactive,,,,false
2006,2398,7efb0fb4-3ebe-1cd6-9a3f-3dadbff873ce,s:40~l:54~a:2398,abbie-letz,basketball,Abbie,Letz,Abbie Letz,Abbie Letz,A. Letz,72.0,"6' 0""",,,,,,,,,0,Not Available,NA,Not Available,167,,,2,2,Inactive,inactive,,,,false
2006,2399,3a222d9d-73f3-eddf-4c1a-85ce36eab26a,s:40~l:54~a:2399,jana-francis,basketball,Jana,Francis,Jana Francis,Jana Francis,J. Francis,75.0,"6' 3""",,,,,,,,,0,Not Available,NA,Not Available,167,,,2,2,Inactive,inactive,,,,false
2006,2402,f656434a-ffdd-6056-6045-0dfba8b872fe,s:40~l:54~a:2402,kristen-kovesdy,basketball,Kristen,Kovesdy,Kristen Kovesdy,Kristen Kovesdy,K. Kovesdy,75.0,"6' 3""",,,,,,,,,0,Not Available,NA,Not Available,9,,,2,2,Inactive,inactive,,,,false
2006,2403,00eaa0aa-f0a2-719f-4f49-9339a793b32c,s:40~l:54~a:2403,jill-noe,basketball,Jill,Noe,Jill Noe,Jill Noe,J. Noe,70.0,"5' 10""",,,,,,,,,0,Not Available,NA,Not Available,9,,,2,2,Inactive,inactive,,,,false
2006,2418,d120aa2e-c7d8-333a-9fa6-344754fce60f,s:40~l:54~a:2418,sarah-larsen,basketball,Sarah,Larsen,Sarah Larsen,Sarah Larsen,S. Larsen,68.0,"5' 8""",,,,,,,,,0,Not Available,NA,Not Available,2460,,,,2,Inactive,inactive,,,,false
