season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2025,16910,eb50ad7b-b5db-b27d-48d1-d060627d47ff,s:40~l:54~a:16910,cassiy-kotelman,basketball,Cassiy,Kotelman,Cassiy Kotelman,Cassiy Kotelman,C. Kotelman,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16911,34278235-a55f-a48b-67ca-a92e406cb15e,s:40~l:54~a:16911,kristi-ryan,basketball,Kristi,Ryan,Kristi Ryan,Kristi Ryan,K. Ryan,,,,,,,,,,03,2,Forward,F,Forward,,2069,,,1,Active,active,,,,true
2025,16912,285f4c0d-e489-b0c6-93ee-d4af61ff9930,s:40~l:54~a:16912,bayley-chevron,basketball,Bayley,Chevron,Bayley Chevron,Bayley Chevron,B. Chevron,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16913,c85faa4b-7438-b747-c856-f415f411796b,s:40~l:54~a:16913,jordan-kent,basketball,Jordan,Kent,Jordan Kent,Jordan Kent,J. Kent,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16914,34c6105e-ca33-676c-b030-fe6b87202a26,s:40~l:54~a:16914,chelsey-biegler,basketball,Chelsey,Biegler,Chelsey Biegler,Chelsey Biegler,C. Biegler,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16915,374a171e-bd7e-3fca-9b67-062f71e5f252,s:40~l:54~a:16915,mckenna-haist,basketball,Mckenna,Haist,Mckenna Haist,Mckenna Haist,M. Haist,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16916,43e23275-a4a0-5574-5d3e-ccbfef7f6723,s:40~l:54~a:16916,bailey-kusser,basketball,Bailey,Kusser,Bailey Kusser,Bailey Kusser,B. Kusser,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16917,61cf5752-38fb-95fb-ced4-3686837cf3ff,s:40~l:54~a:16917,morgan-mines,basketball,Morgan,Mines,Morgan Mines,Morgan Mines,M. Mines,,,,,,,,,,10,2,Forward,F,Forward,,2069,,,1,Active,active,,,,true
2025,16918,a9c1ea78-74ec-242f-575f-4dcc9295bd1a,s:40~l:54~a:16918,natalie-geise,basketball,Natalie,Geise,Natalie Geise,Natalie Geise,N. Geise,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16919,50e2fba5-dd3e-71d0-acbe-b103a459bf44,s:40~l:54~a:16919,calli-bechtel,basketball,Calli,Bechtel,Calli Bechtel,Calli Bechtel,C. Bechtel,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16921,9563ae80-3e92-b122-e262-34ebb2edcbd1,s:40~l:54~a:16921,katherine-drake,basketball,Katherine,Drake,Katherine Drake,Katherine Drake,K. Drake,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,16923,c442eade-bc13-be05-2678-a26532e50b69,s:40~l:54~a:16923,breanna-janovy,basketball,Breanna,Janovy,Breanna Janovy,Breanna Janovy,B. Janovy,,,,,,,,,,,74,Athlete,ATH,Athlete,,2069,,,1,Active,active,,,,true
2025,17010,e7572a15-c1c8-b04b-b1c0-a086c71d92f2,s:40~l:54~a:17010,cassie-jacobsen,basketball,Cassie,Jacobsen,Cassie Jacobsen,Cassie Jacobsen,C. Jacobsen,69.0,"5' 9""",,,,,,,,,2,Forward,F,Forward,,512,,2,1,Active,active,,,,true
2025,17011,098ab332-70ad-34ae-0767-70567711dbf0,s:40~l:54~a:17011,katy-pillar,basketball,Katy,Pillar,Katy Pillar,Katy Pillar,K. Pillar,72.0,"6' 0""",,,,,,,,,1,Center,C,Center,,512,,1,1,Active,active,,,,true
2025,17012,f5dcc0ff-4c9d-1797-1f1b-fe0a678083d8,s:40~l:54~a:17012,yui-onodera,basketball,Yui,Onodera,Yui Onodera,Yui Onodera,Y. Onodera,62.0,"5' 2""",,,,,,,,,3,Guard,G,Guard,,512,,3,1,Active,active,,,,true
2025,17013,8c10b89b-e6da-bef4-49d0-21f6ae54943f,s:40~l:54~a:17013,kylie-westover,basketball,Kylie,Westover,Kylie Westover,Kylie Westover,K. Westover,66.0,"5' 6""",,,,,,,,4,3,Guard,G,Guard,,512,,2,1,Active,active,,,,true
2025,17014,b387e741-1c66-a9c8-e068-44e1540a56a3,s:40~l:54~a:17014,jayda-swenson,basketball,Jayda,Swenson,Jayda Swenson,Jayda Swenson,J. Swenson,68.0,"5' 8""",,,,,,,,,3,Guard,G,Guard,,512,,1,1,Active,active,,,,true
2025,17015,76b4068f-6575-6b90-e549-eb7b2e2e3968,s:40~l:54~a:17015,courtney-hamblin,basketball,Courtney,Hamblin,Courtney Hamblin,Courtney Hamblin,C. Hamblin,69.0,"5' 9""",,,,,,,,,2,Forward,F,Forward,,512,,2,1,Active,active,,,,true
2025,17016,ff0e206b-3431-7bf2-fc16-b08f99576d31,s:40~l:54~a:17016,julie-munson,basketball,Julie,Munson,Julie Munson,Julie Munson,J. Munson,66.0,"5' 6""",,,,,,,,12,3,Guard,G,Guard,,512,,2,1,Active,active,,,,true
2025,17017,052e938e-c92e-37a9-aa54-940a5a43efe8,s:40~l:54~a:17017,sharee-galbraith,basketball,Sharee,Galbraith,Sharee Galbraith,Sharee Galbraith,S. Galbraith,72.0,"6' 0""",,,,,,,,,2,Forward,F,Forward,,512,,1,1,Active,active,,,,true
